Observation unit ID	Date	NumMainStems	TubN_total_per_plant	TubW_total_per_plant	DoE	PlantHeight
WUR:CE-FIN05-IV-1005-C	2005-09-20		16	388	25	
WUR:CE-FIN05-IV-1006-A	2005-09-20		12	585.5	25	
WUR:CE-FIN05-IV-1006-B	2005-09-20		15	626	26	
WUR:CE-FIN05-IV-1006-C	2005-09-20		24	894	25	
WUR:CE-FIN05-IV-1007-A	2005-09-20		16	566	35	
WUR:CE-FIN05-IV-1007-B	2005-09-20		6	185	43	
WUR:CE-FIN05-IV-1007-C	2005-09-20		20	1013.5	28	
WUR:CE-FIN05-IV-1008-A	2005-09-20		23	837	27	
WUR:CE-FIN05-IV-1008-B	2005-09-20		18	497.5	27	
WUR:CE-FIN05-IV-1008-C	2005-09-20		19	805	27	
WUR:CE-FIN05-IV-1009-A	2005-09-20		7	473.5	27	
WUR:CE-FIN05-IV-1009-B	2005-09-20		16	491.5	27	
WUR:CE-FIN05-IV-1009-C	2005-09-20		14	667	27	
WUR:CE-FIN05-IV-1010-A	2005-09-20		26	692.5	26	
WUR:CE-FIN05-IV-1010-B	2005-09-20		13	188	27	
WUR:CE-FIN05-IV-1010-C	2005-09-20		20	346	35	
WUR:CE-FIN05-IV-1011-A	2005-09-20		9	181.5	40	
WUR:CE-FIN05-IV-1011-B	2005-09-20		24	657	30	
WUR:CE-FIN05-IV-1011-C	2005-09-20		12	250	35	
WUR:CE-FIN05-IV-1012-A	2005-09-20		28	913.5	25	
WUR:CE-FIN05-IV-1012-B	2005-09-20		14	237	35	
WUR:CE-FIN05-IV-1012-C	2005-09-20		21	574	33	
WUR:CE-FIN05-IV-1013-A	2005-09-20		45	1082.5	19	
WUR:CE-FIN05-IV-1013-B	2005-09-20		20	385.5	33	
WUR:CE-FIN05-IV-1013-C	2005-09-20		51	1319.5	19	
WUR:CE-FIN05-IV-1014-A	2005-09-20		28	865	25	
WUR:CE-FIN05-IV-1014-B	2005-09-20		21	556.5	25	
WUR:CE-FIN05-IV-1014-C	2005-09-20		12	340	27	
WUR:CE-FIN05-IV-1015-A	2005-09-20		31	1152	25	
WUR:CE-FIN05-IV-1015-B	2005-09-20		30	739.5	25	
WUR:CE-FIN05-IV-1015-C	2005-09-20		25	1054.5	25	
WUR:CE-FIN05-IV-1021-A	2005-09-20		19	2314.5	20	
WUR:CE-FIN05-IV-1021-B	2005-09-20		10	1491.5	20	
WUR:CE-FIN05-IV-1021-C	2005-09-20		12	549	25	
WUR:CE-FIN05-IV-1022-A	2005-09-20		24	1691.5	21	
WUR:CE-FIN05-IV-1022-B	2005-09-20		18	1291	20	
WUR:CE-FIN05-IV-1022-C	2005-09-20		24	1178	20	
WUR:CE-FIN05-IV-1023-A	2005-09-20		32	1331	24	
WUR:CE-FIN05-IV-1023-B	2005-09-20		24	1297.5	25	
WUR:CE-FIN05-IV-1023-C	2005-09-20		25	1159.5	22	
WUR:CE-FIN05-IV-1024-A	2005-09-20		19	487.5	25	
WUR:CE-FIN05-IV-1024-B	2005-09-20		18	775	25	
WUR:CE-FIN05-IV-1024-C	2005-09-20		24	1400	25	
WUR:CE-FIN05-IV-1025-A	2005-09-20		21	1117	24	
WUR:CE-FIN05-IV-1025-B	2005-09-20		19	937	23	
WUR:CE-FIN05-IV-1025-C	2005-09-20		23	967	19	
WUR:CE-FIN05-IV-1026-A	2005-09-20		24	1120	26	
WUR:CE-FIN05-IV-1026-B	2005-09-20		26	1442	25	
WUR:CE-FIN05-IV-1026-C	2005-09-20		29	1353	26	
WUR:CE-FIN05-IV-1027-A	2005-09-20		18	1280	25	
WUR:CE-FIN05-IV-1027-B	2005-09-20		8	594.5	25	
WUR:CE-FIN05-IV-1027-C	2005-09-20		16	1153.5	26	
WUR:CE-FIN05-IV-1028-A	2005-09-20		22	977.5	23	
WUR:CE-FIN05-IV-1028-B	2005-09-20					
WUR:CE-FIN05-IV-1028-C	2005-09-20		15	993.5	20	
WUR:CE-FIN05-IV-1029-A	2005-09-20		19	647.5	21	
WUR:CE-FIN05-IV-1029-B	2005-09-20		24	686	21	
WUR:CE-FIN05-IV-1029-C	2005-09-20		22	1171	19	
WUR:CE-FIN05-IV-1030-A	2005-09-20		13	854	24	
WUR:CE-FIN05-IV-1030-B	2005-09-20		21	562	23	
WUR:CE-FIN05-IV-1030-C	2005-09-20		17	1319.5	24	
WUR:CE-FIN05-IV-1031-A	2005-09-20		58	2667.5	18	
WUR:CE-FIN05-IV-1031-B	2005-09-20		38	1148	18	
WUR:CE-FIN05-IV-1031-C	2005-09-20		18	1096	18	
WUR:CE-FIN05-IV-1032-A	2005-09-20		26	1898	18	
WUR:CE-FIN05-IV-1032-B	2005-09-20		18	1808	18	
WUR:CE-FIN05-IV-1032-C	2005-09-20		20	1345	21	
WUR:CE-FIN05-IV-1033-A	2005-09-20		25	1361.5	23	
WUR:CE-FIN05-IV-1033-B	2005-09-20		13	797	22	
WUR:CE-FIN05-IV-1033-C	2005-09-20		9	1287.5	21	
WUR:CE-FIN05-IV-1034-A	2005-09-20		21	1771.5	18	
WUR:CE-FIN05-IV-1034-B	2005-09-20		18	1674	18	
WUR:CE-FIN05-IV-1034-C	2005-09-20		45	2056	18	
WUR:CE-FIN05-IV-1035-A	2005-09-20		13	1009.5	20	
WUR:CE-FIN05-IV-1035-B	2005-09-20		10	605.5	22	
WUR:CE-FIN05-IV-1035-C	2005-09-20		11	1191.5	21	
WUR:CE-FIN05-IV-1036-A	2005-09-20		22	1004	26	
WUR:CE-FIN05-IV-1036-B	2005-09-20		13	1060	25	
WUR:CE-FIN05-IV-1036-C	2005-09-20		14	1002	27	
WUR:CE-FIN05-IV-1037-A	2005-09-20		14	525	35	
WUR:CE-FIN05-IV-1037-B	2005-09-20		12	612	35	
WUR:CE-FIN05-IV-1037-C	2005-09-20		8	428.5	35	
WUR:CE-FIN05-IV-1038-A	2005-09-20		18	577.5	32	
WUR:CE-FIN05-IV-1038-B	2005-09-20		7	524.5	28	
WUR:CE-FIN05-IV-1038-C	2005-09-20		11	545	34	
WUR:CE-FIN05-IV-1039-A	2005-09-20		3	202.5	36	
WUR:CE-FIN05-IV-1039-B	2005-09-20		13	657	30	
WUR:CE-FIN05-IV-1039-C	2005-09-20		8	445	33	
WUR:CE-FIN05-IV-1040-A	2005-09-20		16	643.5	33	
WUR:CE-FIN05-IV-1040-B	2005-09-20		19	688.5	31	
WUR:CE-FIN05-IV-1040-C	2005-09-20		22	964	33	
